tion:|||offering|||more|||than|||simple|||habitat|||models.-Ecol.|||Lett. normal noYear noLongAuthorLine period TOKEN-tion: t ti tio tion : n: on: ion: others nonNum 0 no no no no no no TOKEN-offering o of off offe g ng ing ring others nonNum 0 no no no no no no TOKEN-Lett. L Le Let Lett . t. tt. ett. InitCap nonNum 4 no no lastName no no no xmlBullet_no xmlBold_no xmlItalic_no xmlFontSize_normal xmlBeginLine_normal xmlPara_new unknown
8:|||993|||1009. normal hasYear noLongAuthorLine period TOKEN-8: 8 8: 8: 8: : 8: 8: 8: others 1dig 0 no no no no no no TOKEN-993 9 99 993 993 3 93 993 993 others 3dig 0 no no no no no no TOKEN-1009. 1 10 100 1009 . 9. 09. 009. others 4+dig 0 no no no no no no xmlBullet_no xmlBold_no xmlItalic_no xmlFontSize_normal xmlBeginLine_normal xmlPara_new unknown
Guisan,|||A.,|||Theurillat,|||J.|||P.|||and|||Kienast,|||F.|||1998.|||Predicting|||the normal hasYear noLongAuthorLine other TOKEN-Guisan, G Gu Gui Guis , n, an, san, InitCap nonNum 0 no no no no no no TOKEN-A., A A. A., A., , ., A., A., singleCap nonNum 32 no no no no no publisherName TOKEN-the t th the the e he the the others nonNum 32 no no no no no publisherName xmlBullet_no xmlBold_no xmlItalic_no xmlFontSize_normal xmlBeginLine_left xmlPara_new unknown
potential|||distribution|||of|||plant|||species|||in|||an|||alpine|||environ- normal noYear noLongAuthorLine hyphen TOKEN-potential p po pot pote l al ial tial others nonNum 0 no no no no no no TOKEN-distribution d di dis dist n on ion tion others nonNum 0 no no no no no no TOKEN-environ- e en env envi - n- on- ron- others nonNum 0 no no no no no no xmlBullet_no xmlBold_no xmlItalic_no xmlFontSize_normal xmlBeginLine_right xmlPara_continue unknown
ment.-J.|||Veg.|||Sci.|||9:|||65-74. normal noYear noLongAuthorLine period TOKEN-ment.-J. m me men ment . J. -J. .-J. others nonNum 0 no no no no no no TOKEN-Veg. V Ve Veg Veg. . g. eg. Veg. InitCap nonNum 0 no no no no no no TOKEN-65-74. 6 65 65- 65-7 . 4. 74. -74. others possiblePage 0 no no no no no no xmlBullet_no xmlBold_no xmlItalic_no xmlFontSize_normal xmlBeginLine_normal xmlPara_new unknown
Hanley,|||J.|||A.|||and|||McNeil,|||B.|||J.|||1982.|||The|||meaning|||and|||use|||of normal hasYear noLongAuthorLine other TOKEN-Hanley, H Ha Han Hanl , y, ey, ley, InitCap nonNum 4 no no lastName no no no TOKEN-J. J J. J. J. . J. J. J. singleCap nonNum 4 no no lastName no no no TOKEN-of o of of of f of of of others nonNum 48 no no no no placeName publisherName xmlBullet_no xmlBold_no xmlItalic_no xmlFontSize_normal xmlBeginLine_left xmlPara_new unknown
the|||area|||under|||a|||Receiver|||Operating|||Characteristic|||(ROC) normal noYear noLongAuthorLine cbracket TOKEN-the t th the the e he the the others nonNum 32 no no no no no publisherName TOKEN-area a ar are area a ea rea area others nonNum 4 no no lastName no no no TOKEN-(ROC) ( (R (RO (ROC ) C) OC) ROC) AllCap nonNum 0 no no no no no no xmlBullet_no xmlBold_no xmlItalic_no xmlFontSize_normal xmlBeginLine_right xmlPara_continue unknown
curve.-Radiology|||143:|||29-36. normal noYear noLongAuthorLine period TOKEN-curve.-Radiology c cu cur curv y gy ogy logy others nonNum 0 no no no no no no TOKEN-143: 1 14 143 143: : 3: 43: 143: others 3dig 0 no no no no no no TOKEN-29-36. 2 29 29- 29-3 . 6. 36. -36. others possiblePage 0 no no no no no no xmlBullet_no xmlBold_no xmlItalic_no xmlFontSize_normal xmlBeginLine_normal xmlPara_new unknown
Hanski,|||I.|||1994.|||Patch|||occupancy|||dynamics|||in|||fragmented normal hasYear noLongAuthorLine other TOKEN-Hanski, H Ha Han Hans , i, ki, ski, InitCap nonNum 0 no no no no no no TOKEN-I. I I. I. I. . I. I. I. singleCap nonNum 0 no no no no no no TOKEN-fragmented f fr fra frag d ed ted nted others nonNum 0 no no no no no no xmlBullet_no xmlBold_no xmlItalic_no xmlFontSize_normal xmlBeginLine_normal xmlPara_new unknown
landscapes.-Trends|||Ecol.|||Evol.|||9:|||131|||134. normal noYear noLongAuthorLine period TOKEN-landscapes.-Trends l la lan land s ds nds ends others nonNum 0 no no no no no no TOKEN-Ecol. E Ec Eco Ecol . l. ol. col. InitCap nonNum 0 no no no no no no TOKEN-134. 1 13 134 134. . 4. 34. 134. others 3dig 0 no no no no no no xmlBullet_no xmlBold_no xmlItalic_no xmlFontSize_normal xmlBeginLine_normal xmlPara_new unknown
Harrell,|||F.|||E.|||2001.|||Regression|||modeling|||strategies|||with normal hasYear noLongAuthorLine other TOKEN-Harrell, H Ha Har Harr , l, ll, ell, InitCap nonNum 4 no no lastName no no no TOKEN-F. F F. F. F. . F. F. F. singleCap nonNum 32 no no no no no publisherName TOKEN-with w wi wit with h th ith with others nonNum 0 no no no no no no xmlBullet_no xmlBold_no xmlItalic_no xmlFontSize_normal xmlBeginLine_left xmlPara_new unknown
applications|||to|||linear|||models,|||logistic|||regression|||and|||survival normal noYear noLongAuthorLine other TOKEN-applications a ap app appl s ns ons ions others nonNum 0 no no no no no no TOKEN-to t to to to o to to to others nonNum 36 no no lastName no no publisherName TOKEN-survival s su sur surv l al val ival others nonNum 0 no no no no no no xmlBullet_no xmlBold_no xmlItalic_no xmlFontSize_normal xmlBeginLine_right xmlPara_continue unknown
analysis.-Springer. normal noYear noLongAuthorLine period TOKEN-analysis.-Springer. a an ana anal . r. er. ger. others nonNum 0 no no no no no no TOKEN-EMPTY E EM EMP EMPT Y TY PTY MPTY AllCap nonNum 0 no no no no no no TOKEN-analysis.-Springer. a an ana anal . r. er. ger. others nonNum 0 no no no no no no xmlBullet_no xmlBold_no xmlItalic_no xmlFontSize_normal xmlBeginLine_normal xmlPara_new unknown
Hastie,|||T.,|||Tibshirani,|||R.|||and|||Friedman,|||J.|||H.|||2001.|||The normal hasYear noLongAuthorLine other TOKEN-Hastie, H Ha Has Hast , e, ie, tie, InitCap nonNum 5 maleName no lastName no no no TOKEN-T., T T. T., T., , ., T., T., singleCap nonNum 0 no no no no no no TOKEN-The T Th The The e he The The InitCap nonNum 32 no no no no no publisherName xmlBullet_no xmlBold_no xmlItalic_no xmlFontSize_normal xmlBeginLine_left xmlPara_new unknown
elements|||of|||statistical|||learning:|||data|||mining,|||inference,|||and normal noYear noLongAuthorLine other TOKEN-elements e el ele elem s ts nts ents others nonNum 0 no no no no no no TOKEN-of o of of of f of of of others nonNum 48 no no no no placeName publisherName TOKEN-and a an and and d nd and and others nonNum 0 no no no no no no xmlBullet_no xmlBold_no xmlItalic_no xmlFontSize_normal xmlBeginLine_right xmlPara_continue unknown
prediction.-Springer. normal noYear noLongAuthorLine period TOKEN-prediction.-Springer. p pr pre pred . r. er. ger. others nonNum 0 no no no no no no TOKEN-EMPTY E EM EMP EMPT Y TY PTY MPTY AllCap nonNum 0 no no no no no no TOKEN-prediction.-Springer. p pr pre pred . r. er. ger. others nonNum 0 no no no no no no xmlBullet_no xmlBold_no xmlItalic_no xmlFontSize_normal xmlBeginLine_normal xmlPara_new unknown
Hijmans,|||R.|||J.|||et|||al.|||2000.|||Assessing|||the|||geographic|||representa- normal hasYear noLongAuthorLine hyphen TOKEN-Hijmans, H Hi Hij Hijm , s, ns, ans, InitCap nonNum 0 no no no no no no TOKEN-R. R R. R. R. . R. R. R. singleCap nonNum 0 no no no no no no TOKEN-representa- r re rep repr - a- ta- nta- others nonNum 0 no no no no no no xmlBullet_no xmlBold_no xmlItalic_no xmlFontSize_normal xmlBeginLine_left xmlPara_new unknown
tiveness|||of|||genebank|||collections:|||the|||case|||of|||Bolivian|||wild normal noYear noLongAuthorLine other TOKEN-tiveness t ti tiv tive s ss ess ness others nonNum 0 no no no no no no TOKEN-of o of of of f of of of others nonNum 48 no no no no placeName publisherName TOKEN-wild w wi wil wild d ld ild wild others nonNum 4 no no lastName no no no xmlBullet_no xmlBold_no xmlItalic_no xmlFontSize_normal xmlBeginLine_right xmlPara_continue unknown
potatoes.-Conserv.|||Biol.|||14:|||1755-1765. normal hasYear noLongAuthorLine period TOKEN-potatoes.-Conserv. p po pot pota . v. rv. erv. others nonNum 0 no no no no no no TOKEN-Biol. B Bi Bio Biol . l. ol. iol. InitCap nonNum 0 no no no no no no TOKEN-1755-1765. 1 17 175 1755 . 5. 65. 765. others possiblePage 0 no no no no no no xmlBullet_no xmlBold_no xmlItalic_no xmlFontSize_normal xmlBeginLine_normal xmlPara_new unknown
Hijmans,|||R.|||J.|||et|||al.|||2005.|||Very|||high|||resolution|||interpolated normal hasYear noLongAuthorLine other TOKEN-Hijmans, H Hi Hij Hijm , s, ns, ans, InitCap nonNum 0 no no no no no no TOKEN-R. R R. R. R. . R. R. R. singleCap nonNum 0 no no no no no no TOKEN-interpolated i in int inte d ed ted ated others nonNum 0 no no no no no no xmlBullet_no xmlBold_no xmlItalic_no xmlFontSize_normal xmlBeginLine_normal xmlPara_new unknown
climate|||surfaces|||for|||global|||land|||areas.-Int.|||J.|||Climatol.|||25: normal noYear noLongAuthorLine colon TOKEN-climate c cl cli clim e te ate mate others nonNum 0 no no no no no no TOKEN-surfaces s su sur surf s es ces aces others nonNum 0 no no no no no no TOKEN-25: 2 25 25: 25: : 5: 25: 25: others 2dig 0 no no no no no no xmlBullet_no xmlBold_no xmlItalic_no xmlFontSize_normal xmlBeginLine_normal xmlPara_new unknown
1965-1978. normal hasYear noLongAuthorLine period TOKEN-1965-1978. 1 19 196 1965 . 8. 78. 978. others possiblePage 0 no no no no no no TOKEN-EMPTY E EM EMP EMPT Y TY PTY MPTY AllCap nonNum 0 no no no no no no TOKEN-1965-1978. 1 19 196 1965 . 8. 78. 978. others possiblePage 0 no no no no no no xmlBullet_no xmlBold_no xmlItalic_no xmlFontSize_normal xmlBeginLine_normal xmlPara_new unknown
Hirzel,|||A.|||H.|||and|||Guisan,|||A.|||2002.|||Which|||is|||the|||optimal normal hasYear noLongAuthorLine other TOKEN-Hirzel, H Hi Hir Hirz , l, el, zel, InitCap nonNum 0 no no no no no no TOKEN-A. A A. A. A. . A. A. A. singleCap nonNum 32 no no no no no publisherName TOKEN-optimal o op opt opti l al mal imal others nonNum 0 no no no no no no xmlBullet_no xmlBold_no xmlItalic_no xmlFontSize_normal xmlBeginLine_normal xmlPara_new unknown
sampling|||strategy|||for|||habitat|||suitability|||modelling?-Ecol. normal noYear noLongAuthorLine period TOKEN-sampling s sa sam samp g ng ing ling others nonNum 0 no no no no no no TOKEN-strategy s st str stra y gy egy tegy others nonNum 0 no no no no no no TOKEN-modelling?-Ecol. m mo mod mode . l. ol. col. others nonNum 0 no no no no no no xmlBullet_no xmlBold_no xmlItalic_no xmlFontSize_normal xmlBeginLine_normal xmlPara_new unknown
Modell.|||157:|||331-341. normal noYear noLongAuthorLine period TOKEN-Modell. M Mo Mod Mode . l. ll. ell. InitCap nonNum 0 no no no no no no TOKEN-157: 1 15 157 157: : 7: 57: 157: others 3dig 0 no no no no no no TOKEN-331-341. 3 33 331 331- . 1. 41. 341. others possiblePage 0 no no no no no no xmlBullet_no xmlBold_no xmlItalic_no xmlFontSize_normal xmlBeginLine_normal xmlPara_new unknown
Hirzel,|||A.|||H.|||et|||al.|||2002.|||Ecological-niche|||factor|||analysis:|||how normal hasYear noLongAuthorLine other TOKEN-Hirzel, H Hi Hir Hirz , l, el, zel, InitCap nonNum 0 no no no no no no TOKEN-A. A A. A. A. . A. A. A. singleCap nonNum 32 no no no no no publisherName TOKEN-how h ho how how w ow how how others nonNum 4 no no lastName no no no xmlBullet_no xmlBold_no xmlItalic_no xmlFontSize_normal xmlBeginLine_left xmlPara_new unknown
to|||compute|||habitat-|||suitability|||maps|||without|||absence|||data? normal noYear noLongAuthorLine question TOKEN-to t to to to o to to to others nonNum 36 no no lastName no no publisherName TOKEN-compute c co com comp e te ute pute others nonNum 0 no no no no no no TOKEN-data? d da dat data ? a? ta? ata? others nonNum 0 no no no no no no xmlBullet_no xmlBold_no xmlItalic_no xmlFontSize_normal xmlBeginLine_right xmlPara_continue unknown
-Ecology|||83:|||2027-2036. normal hasYear noLongAuthorLine period TOKEN--Ecology - -E -Ec -Eco y gy ogy logy InitCap nonNum 0 no no no no no no TOKEN-83: 8 83 83: 83: : 3: 83: 83: others 2dig 0 no no no no no no TOKEN-2027-2036. 2 20 202 2027 . 6. 36. 036. others possiblePage 0 no no no no no no xmlBullet_no xmlBold_no xmlItalic_no xmlFontSize_normal xmlBeginLine_normal xmlPara_new unknown
Huettmann,|||F.|||2005.|||Databases|||and|||science-based|||management normal hasYear noLongAuthorLine other TOKEN-Huettmann, H Hu Hue Huet , n, nn, ann, InitCap nonNum 0 no no no no no no TOKEN-F. F F. F. F. . F. F. F. singleCap nonNum 32 no no no no no publisherName TOKEN-management m ma man mana t nt ent ment others nonNum 0 no no no no no no xmlBullet_no xmlBold_no xmlItalic_no xmlFontSize_normal xmlBeginLine_left xmlPara_new unknown
in|||the|||context|||of|||wildlife|||and|||habitat:|||towards|||a|||certified|||ISO normal noYear noLongAuthorLine other TOKEN-in i in in in n in in in others nonNum 4 no no lastName no no no TOKEN-the t th the the e he the the others nonNum 32 no no no no no publisherName TOKEN-ISO I IS ISO ISO O SO ISO ISO AllCap nonNum 0 no no no no no no xmlBullet_no xmlBold_no xmlItalic_no xmlFontSize_normal xmlBeginLine_right xmlPara_continue unknown
standard|||for|||objective|||decision-making|||for|||the|||global normal noYear noLongAuthorLine other TOKEN-standard s st sta stan d rd ard dard others nonNum 4 no no lastName no no no TOKEN-for f fo for for r or for for others nonNum 32 no no no no no publisherName TOKEN-global g gl glo glob l al bal obal others nonNum 0 no no no no no no xmlBullet_no xmlBold_no xmlItalic_no xmlFontSize_normal xmlBeginLine_right xmlPara_continue unknown
community|||by|||using|||the|||internet.-J.|||Wildl.|||Manage.|||69: normal noYear noLongAuthorLine colon TOKEN-community c co com comm y ty ity nity others nonNum 0 no no no no no no TOKEN-by b by by by y by by by others nonNum 0 no no no no no no TOKEN-69: 6 69 69: 69: : 9: 69: 69: others 2dig 0 no no no no no no xmlBullet_no xmlBold_no xmlItalic_no xmlFontSize_normal xmlBeginLine_right xmlPara_continue unknown
466-472. normal noYear noLongAuthorLine period TOKEN-466-472. 4 46 466 466- . 2. 72. 472. others possiblePage 0 no no no no no no TOKEN-EMPTY E EM EMP EMPT Y TY PTY MPTY AllCap nonNum 0 no no no no no no TOKEN-466-472. 4 46 466 466- . 2. 72. 472. others possiblePage 0 no no no no no no xmlBullet_no xmlBold_no xmlItalic_no xmlFontSize_normal xmlBeginLine_normal xmlPara_new unknown
Hugall,|||A.|||et|||al.|||2002.|||Reconciling|||paleodistribution|||models normal hasYear noLongAuthorLine other TOKEN-Hugall, H Hu Hug Huga , l, ll, all, InitCap nonNum 0 no no no no no no TOKEN-A. A A. A. A. . A. A. A. singleCap nonNum 32 no no no no no publisherName TOKEN-models m mo mod mode s ls els dels others nonNum 0 no no no no no no xmlBullet_no xmlBold_no xmlItalic_no xmlFontSize_normal xmlBeginLine_left xmlPara_new unknown
and|||comparative|||phylogeography|||in|||the|||Wet|||Tropics|||rain- normal noYear noLongAuthorLine hyphen TOKEN-and a an and and d nd and and others nonNum 0 no no no no no no TOKEN-comparative c co com comp e ve ive tive others nonNum 0 no no no no no no TOKEN-rain- r ra rai rain - n- in- ain- others nonNum 20 no no lastName no placeName no xmlBullet_no xmlBold_no xmlItalic_no xmlFontSize_normal xmlBeginLine_right xmlPara_continue unknown
forest|||land|||snailGnarosophia|||bellendenkerensis(Brazier normal noYear noLongAuthorLine other TOKEN-forest f fo for fore t st est rest others nonNum 21 maleName no lastName no placeName no TOKEN-land l la lan land d nd and land others nonNum 5 maleName no lastName no no no TOKEN-bellendenkerensis(Brazier b be bel bell r er ier zier others nonNum 0 no no no no no no xmlBullet_no xmlBold_no xmlItalic_no xmlFontSize_normal xmlBeginLine_right xmlPara_continue unknown
1875).-Proc.|||Natl.|||Acad.|||Sci.|||USA|||99:|||6112|||6117. normal hasYear noLongAuthorLine period TOKEN-1875).-Proc. 1 18 187 1875 . c. oc. roc. others hasDig 0 no no no no no no TOKEN-Natl. N Na Nat Natl . l. tl. atl. InitCap nonNum 0 no no no no no no TOKEN-6117. 6 61 611 6117 . 7. 17. 117. others 4+dig 0 no no no no no no xmlBullet_no xmlBold_no xmlItalic_no xmlFontSize_normal xmlBeginLine_normal xmlPara_new unknown
Jaynes,|||E.|||T.|||1982.|||On|||the|||rationale|||of|||maximum|||entropy normal hasYear noLongAuthorLine other TOKEN-Jaynes, J Ja Jay Jayn , s, es, nes, InitCap nonNum 4 no no lastName no no no TOKEN-E. E E. E. E. . E. E. E. singleCap nonNum 32 no no no no no publisherName TOKEN-entropy e en ent entr y py opy ropy others nonNum 0 no no no no no no xmlBullet_no xmlBold_no xmlItalic_no xmlFontSize_normal xmlBeginLine_normal xmlPara_new unknown
methods.-Proc.|||the|||IEEE|||70:|||939-952. normal noYear noLongAuthorLine period TOKEN-methods.-Proc. m me met meth . c. oc. roc. others nonNum 0 no no no no no no TOKEN-the t th the the e he the the others nonNum 32 no no no no no publisherName TOKEN-939-952. 9 93 939 939- . 2. 52. 952. others possiblePage 0 no no no no no no xmlBullet_no xmlBold_no xmlItalic_no xmlFontSize_normal xmlBeginLine_normal xmlPara_new unknown
Kadmon,|||R.,|||Farber,|||O.|||and|||Danin,|||A.|||2003.|||A|||systematic normal hasYear noLongAuthorLine other TOKEN-Kadmon, K Ka Kad Kadm , n, on, mon, InitCap nonNum 0 no no no no no no TOKEN-R., R R. R., R., , ., R., R., singleCap nonNum 0 no no no no no no TOKEN-systematic s sy sys syst c ic tic atic others nonNum 0 no no no no no no xmlBullet_no xmlBold_no xmlItalic_no xmlFontSize_normal xmlBeginLine_left xmlPara_new unknown
analysis|||of|||factors|||affecting|||the|||performance|||of|||climatic normal noYear noLongAuthorLine other TOKEN-analysis a an ana anal s is sis ysis others nonNum 0 no no no no no no TOKEN-of o of of of f of of of others nonNum 48 no no no no placeName publisherName TOKEN-climatic c cl cli clim c ic tic atic others nonNum 0 no no no no no no xmlBullet_no xmlBold_no xmlItalic_no xmlFontSize_normal xmlBeginLine_right xmlPara_continue unknown
envelope|||models.-Ecol.|||Appl.|||13:|||853-867. normal noYear noLongAuthorLine period TOKEN-envelope e en env enve e pe ope lope others nonNum 0 no no no no no no TOKEN-models.-Ecol. m mo mod mode . l. ol. col. others nonNum 0 no no no no no no TOKEN-853-867. 8 85 853 853- . 7. 67. 867. others possiblePage 0 no no no no no no xmlBullet_no xmlBold_no xmlItalic_no xmlFontSize_normal xmlBeginLine_normal xmlPara_new unknown
Kadmon,|||R.,|||Farber,|||O.|||and|||Danin,|||A.|||2004.|||Effect|||of|||roadside normal hasYear noLongAuthorLine other TOKEN-Kadmon, K Ka Kad Kadm , n, on, mon, InitCap nonNum 0 no no no no no no TOKEN-R., R R. R., R., , ., R., R., singleCap nonNum 0 no no no no no no TOKEN-roadside r ro roa road e de ide side others nonNum 0 no no no no no no xmlBullet_no xmlBold_no xmlItalic_no xmlFontSize_normal xmlBeginLine_left xmlPara_new unknown
bias|||on|||the|||accuracy|||of|||predictive|||maps|||produced|||by normal noYear noLongAuthorLine other TOKEN-bias b bi bia bias s as ias bias others nonNum 4 no no lastName no no no TOKEN-on o on on on n on on on others nonNum 4 no no lastName no no no TOKEN-by b by by by y by by by others nonNum 0 no no no no no no xmlBullet_no xmlBold_no xmlItalic_no xmlFontSize_normal xmlBeginLine_right xmlPara_continue unknown
bioclimatic|||models.-Ecol.|||Appl.|||14:|||401|||413. normal noYear noLongAuthorLine period TOKEN-bioclimatic b bi bio bioc c ic tic atic others nonNum 0 no no no no no no TOKEN-models.-Ecol. m mo mod mode . l. ol. col. others nonNum 0 no no no no no no TOKEN-413. 4 41 413 413. . 3. 13. 413. others 3dig 0 no no no no no no xmlBullet_no xmlBold_no xmlItalic_no xmlFontSize_normal xmlBeginLine_normal xmlPara_new unknown
Keating,|||K.|||A.|||and|||Cherry,|||S.|||2004.|||Use|||and|||interpretation|||of normal hasYear noLongAuthorLine other TOKEN-Keating, K Ke Kea Keat , g, ng, ing, InitCap nonNum 4 no no lastName no no no TOKEN-K. K K. K. K. . K. K. K. singleCap nonNum 0 no no no no no no TOKEN-of o of of of f of of of others nonNum 48 no no no no placeName publisherName xmlBullet_no xmlBold_no xmlItalic_no xmlFontSize_normal xmlBeginLine_normal xmlPara_new unknown
logistic|||regression|||in|||habitat|||selection|||studies.-J.|||Wildl. normal noYear noLongAuthorLine period TOKEN-logistic l lo log logi c ic tic stic others nonNum 0 no no no no no no TOKEN-regression r re reg regr n on ion sion others nonNum 0 no no no no no no TOKEN-Wildl. W Wi Wil Wild . l. dl. ldl. InitCap nonNum 0 no no no no no no xmlBullet_no xmlBold_no xmlItalic_no xmlFontSize_normal xmlBeginLine_normal xmlPara_new unknown
Manage.|||68:|||774-789. normal noYear noLongAuthorLine period TOKEN-Manage. M Ma Man Mana . e. ge. age. InitCap nonNum 16 no no no no placeName no TOKEN-68: 6 68 68: 68: : 8: 68: 68: others 2dig 0 no no no no no no TOKEN-774-789. 7 77 774 774- . 9. 89. 789. others possiblePage 0 no no no no no no xmlBullet_no xmlBold_no xmlItalic_no xmlFontSize_normal xmlBeginLine_normal xmlPara_new unknown
Leathwick,|||J.|||R.|||2002.|||Intra-generic|||competition|||amongNotho- normal hasYear noLongAuthorLine hyphen TOKEN-Leathwick, L Le Lea Leat , k, ck, ick, InitCap nonNum 0 no no no no no no TOKEN-J. J J. J. J. . J. J. J. singleCap nonNum 4 no no lastName no no no TOKEN-amongNotho- a am amo amon - o- ho- tho- others nonNum 0 no no no no no no xmlBullet_no xmlBold_no xmlItalic_no xmlFontSize_normal xmlBeginLine_left xmlPara_new unknown
fagusin|||New|||Zealand’s|||primary|||indigenous|||forests. normal noYear noLongAuthorLine period TOKEN-fagusin f fa fag fagu n in sin usin others nonNum 0 no no no no no no TOKEN-New N Ne New New w ew New New InitCap nonNum 36 no no lastName no no publisherName TOKEN-forests. f fo for fore . s. ts. sts. others nonNum 0 no no no no no no xmlBullet_no xmlBold_no xmlItalic_no xmlFontSize_normal xmlBeginLine_right xmlPara_continue unknown
-Biodiv.|||Conserv.|||11:|||2177-2187. normal hasYear noLongAuthorLine period TOKEN--Biodiv. - -B -Bi -Bio . v. iv. div. InitCap nonNum 0 no no no no no no TOKEN-Conserv. C Co Con Cons . v. rv. erv. InitCap nonNum 0 no no no no no no TOKEN-2177-2187. 2 21 217 2177 . 7. 87. 187. others possiblePage 0 no no no no no no xmlBullet_no xmlBold_no xmlItalic_no xmlFontSize_normal xmlBeginLine_normal xmlPara_new unknown
Leathwick,|||J.|||R.|||and|||Austin,|||M.|||P.|||2001.|||Competitive|||interac- normal hasYear noLongAuthorLine hyphen TOKEN-Leathwick, L Le Lea Leat , k, ck, ick, InitCap nonNum 0 no no no no no no TOKEN-J. J J. J. J. . J. J. J. singleCap nonNum 4 no no lastName no no no TOKEN-interac- i in int inte - c- ac- rac- others nonNum 0 no no no no no no xmlBullet_no xmlBold_no xmlItalic_no xmlFontSize_normal xmlBeginLine_left xmlPara_new unknown
tions|||between|||tree|||species|||in|||New|||Zealand’s|||old-growth normal noYear noLongAuthorLine other TOKEN-tions t ti tio tion s ns ons ions others nonNum 0 no no no no no no TOKEN-between b be bet betw n en een ween others nonNum 0 no no no no no no TOKEN-old-growth o ol old old- h th wth owth others nonNum 0 no no no no no no xmlBullet_no xmlBold_no xmlItalic_no xmlFontSize_normal xmlBeginLine_right xmlPara_continue unknown
indigenous|||forests.-Ecology|||82:|||2560-2573. normal hasYear noLongAuthorLine period TOKEN-indigenous i in ind indi s us ous nous others nonNum 0 no no no no no no TOKEN-forests.-Ecology f fo for fore y gy ogy logy others nonNum 0 no no no no no no TOKEN-2560-2573. 2 25 256 2560 . 3. 73. 573. others possiblePage 0 no no no no no no xmlBullet_no xmlBold_no xmlItalic_no xmlFontSize_normal xmlBeginLine_normal xmlPara_new unknown
Leathwick,|||J.|||R.|||et|||al.|||2005.|||Using|||multivariate|||adaptive normal hasYear noLongAuthorLine other TOKEN-Leathwick, L Le Lea Leat , k, ck, ick, InitCap nonNum 0 no no no no no no TOKEN-J. J J. J. J. . J. J. J. singleCap nonNum 4 no no lastName no no no TOKEN-adaptive a ad ada adap e ve ive tive others nonNum 0 no no no no no no xmlBullet_no xmlBold_no xmlItalic_no xmlFontSize_normal xmlBeginLine_left xmlPara_new unknown
regression|||splines|||to|||predict|||the|||distributions|||of|||New normal noYear noLongAuthorLine other TOKEN-regression r re reg regr n on ion sion others nonNum 0 no no no no no no TOKEN-splines s sp spl spli s es nes ines others nonNum 0 no no no no no no TOKEN-New N Ne New New w ew New New InitCap nonNum 36 no no lastName no no publisherName xmlBullet_no xmlBold_no xmlItalic_no xmlFontSize_normal xmlBeginLine_right xmlPara_continue unknown
Zealand’s|||freshwater|||diadromous|||fish.-Freshwater|||Biol. normal noYear noLongAuthorLine period TOKEN-Zealand’s Z Ze Zea Zeal s ’s d’s nd’s InitCap nonNum 0 no no no no no no TOKEN-freshwater f fr fre fres r er ter ater others nonNum 4 no no lastName no no no TOKEN-Biol. B Bi Bio Biol . l. ol. iol. InitCap nonNum 0 no no no no no no xmlBullet_no xmlBold_no xmlItalic_no xmlFontSize_normal xmlBeginLine_normal xmlPara_new unknown
50:|||2034|||2052. normal hasYear noLongAuthorLine period TOKEN-50: 5 50 50: 50: : 0: 50: 50: others 2dig 0 no no no no no no TOKEN-2034 2 20 203 2034 4 34 034 2034 others year 0 no no no no no no TOKEN-2052. 2 20 205 2052 . 2. 52. 052. others year 0 no no no no no no xmlBullet_no xmlBold_no xmlItalic_no xmlFontSize_normal xmlBeginLine_normal xmlPara_new unknown
Leathwick,|||J.|||R.|||et|||al.|||in|||press.|||Variation|||in|||demersal|||fish|||species normal noYear noLongAuthorLine other TOKEN-Leathwick, L Le Lea Leat , k, ck, ick, InitCap nonNum 0 no no no no no no TOKEN-J. J J. J. J. . J. J. J. singleCap nonNum 4 no no lastName no no no TOKEN-species s sp spe spec s es ies cies others nonNum 0 no no no no no no xmlBullet_no xmlBold_no xmlItalic_no xmlFontSize_normal xmlBeginLine_left xmlPara_new unknown
richness|||in|||the|||oceans|||surrounding|||New|||Zealand:|||an normal noYear noLongAuthorLine other TOKEN-richness r ri ric rich s ss ess ness others nonNum 0 no no no no no no TOKEN-in i in in in n in in in others nonNum 4 no no lastName no no no TOKEN-an a an an an n an an an others nonNum 36 no no lastName no no publisherName xmlBullet_no xmlBold_no xmlItalic_no xmlFontSize_normal xmlBeginLine_right xmlPara_continue unknown
analysis|||using|||boosted|||regression|||trees.-Mar.|||Ecol.|||Progr. normal noYear noLongAuthorLine period TOKEN-analysis a an ana anal s is sis ysis others nonNum 0 no no no no no no TOKEN-using u us usi usin g ng ing sing others nonNum 0 no no no no no no TOKEN-Progr. P Pr Pro Prog . r. gr. ogr. InitCap nonNum 0 no no no no no no xmlBullet_no xmlBold_no xmlItalic_no xmlFontSize_normal xmlBeginLine_normal xmlPara_new unknown
Ser. normal noYear noLongAuthorLine period TOKEN-Ser. S Se Ser Ser. . r. er. Ser. InitCap nonNum 4 no no lastName no no no TOKEN-EMPTY E EM EMP EMPT Y TY PTY MPTY AllCap nonNum 0 no no no no no no TOKEN-Ser. S Se Ser Ser. . r. er. Ser. InitCap nonNum 4 no no lastName no no no xmlBullet_no xmlBold_no xmlItalic_no xmlFontSize_normal xmlBeginLine_normal xmlPara_new unknown
