learning|||for|||logistic|||regression:|||an|||evaluation.Ma- normal noYear noLongAuthorLine hyphen TOKEN-learning l le lea lear g ng ing ning others nonNum 32 no no no no no publisherName TOKEN-for f fo for for r or for for others nonNum 32 no no no no no publisherName TOKEN-evaluation.Ma- e ev eva eval - a- Ma- .Ma- others nonNum 0 no no no no no no xmlBullet_no xmlBold_no xmlItalic_no xmlFontSize_normal xmlBeginLine_normal xmlPara_continue unknown
chine|||Learning,68(3):235–265. short noYear noLongAuthorLine period TOKEN-chine c ch chi chin e ne ine hine others nonNum 0 no no no no no no TOKEN-Learning,68(3):235–265. L Le Lea Lear . 5. 65. 265. InitCap possibleVol 0 no no no no no no TOKEN-Learning,68(3):235–265. L Le Lea Lear . 5. 65. 265. InitCap possibleVol 0 no no no no no no xmlBullet_no xmlBold_no xmlItalic_yes xmlFontSize_normal xmlBeginLine_normal xmlPara_continue unknown
Burr|||Settles|||and|||Mark|||Craven.|||2008.|||An|||analysis normal hasYear noLongAuthorLine other TOKEN-Burr B Bu Bur Burr r rr urr Burr InitCap nonNum 5 maleName no lastName no no no TOKEN-Settles S Se Set Sett s es les tles InitCap nonNum 4 no no lastName no no no TOKEN-analysis a an ana anal s is sis ysis others nonNum 0 no no no no no no xmlBullet_no xmlBold_no xmlItalic_no xmlFontSize_normal xmlBeginLine_left xmlPara_new unknown
of|||active|||learning|||strategies|||for|||sequence|||labeling normal noYear noLongAuthorLine other TOKEN-of o of of of f of of of others nonNum 48 no no no no placeName publisherName TOKEN-active a ac act acti e ve ive tive others nonNum 0 no no no no no no TOKEN-labeling l la lab labe g ng ing ling others nonNum 0 no no no no no no xmlBullet_no xmlBold_no xmlItalic_no xmlFontSize_normal xmlBeginLine_normal xmlPara_continue unknown
tasks.|||InProc.|||Conference|||on|||Empirical|||Methods normal noYear noLongAuthorLine other TOKEN-tasks. t ta tas task . s. ks. sks. others nonNum 0 no no no no no no TOKEN-InProc. I In InP InPr . c. oc. roc. InitCap nonNum 0 no no no no no no TOKEN-Methods M Me Met Meth s ds ods hods InitCap nonNum 0 no no no no no no xmlBullet_no xmlBold_no xmlItalic_no xmlFontSize_normal xmlBeginLine_normal xmlPara_continue unknown
in|||Natural|||Language|||Processing,pages|||1069–1078. normal hasYear noLongAuthorLine period TOKEN-in i in in in n in in in others nonNum 4 no no lastName no no no TOKEN-Natural N Na Nat Natu l al ral ural InitCap nonNum 0 no no no no no no TOKEN-1069–1078. 1 10 106 1069 . 8. 78. 078. others 4+dig 0 no no no no no no xmlBullet_no xmlBold_no xmlItalic_yes xmlFontSize_normal xmlBeginLine_normal xmlPara_continue unknown
Paul|||A.|||Taylor,|||Alan|||Black,|||and|||Richard|||Caley.|||1998. normal hasYear noLongAuthorLine period TOKEN-Paul P Pa Pau Paul l ul aul Paul InitCap nonNum 5 maleName no lastName no no no TOKEN-A. A A. A. A. . A. A. A. singleCap nonNum 32 no no no no no publisherName TOKEN-1998. 1 19 199 1998 . 8. 98. 998. others year 0 no no no no no no xmlBullet_no xmlBold_no xmlItalic_no xmlFontSize_normal xmlBeginLine_left xmlPara_new unknown
The|||architecture|||of|||the|||Festival|||Speech|||Synthesis normal noYear noLongAuthorLine other TOKEN-The T Th The The e he The The InitCap nonNum 32 no no no no no publisherName TOKEN-architecture a ar arc arch e re ure ture others nonNum 0 no no no no no no TOKEN-Synthesis S Sy Syn Synt s is sis esis InitCap nonNum 0 no no no no no no xmlBullet_no xmlBold_no xmlItalic_no xmlFontSize_normal xmlBeginLine_normal xmlPara_continue unknown
System.|||InESCA|||Workshop|||on|||Speech|||Synthesis, normal noYear noLongAuthorLine comma TOKEN-System. S Sy Sys Syst . m. em. tem. InitCap nonNum 0 no no no no no no TOKEN-InESCA I In InE InES A CA SCA ESCA InitCap nonNum 0 no no no no no no TOKEN-Synthesis, S Sy Syn Synt , s, is, sis, InitCap nonNum 0 no no no no no no xmlBullet_no xmlBold_no xmlItalic_no xmlFontSize_normal xmlBeginLine_normal xmlPara_continue unknown
pages|||147–151. short noYear noLongAuthorLine period TOKEN-pages p pa pag page s es ges ages others nonNum 4 no no lastName no no no TOKEN-147–151. 1 14 147 147– . 1. 51. 151. others 4+dig 0 no no no no no no TOKEN-147–151. 1 14 147 147– . 1. 51. 151. others 4+dig 0 no no no no no no xmlBullet_no xmlBold_no xmlItalic_no xmlFontSize_normal xmlBeginLine_normal xmlPara_continue unknown
Ian|||H.|||Witten|||and|||Eibe|||Frank.|||2005.Data|||Mining: normal hasYear noLongAuthorLine colon TOKEN-Ian I Ia Ian Ian n an Ian Ian InitCap nonNum 1 maleName no no no no no TOKEN-H. H H. H. H. . H. H. H. singleCap nonNum 0 no no no no no no TOKEN-Mining: M Mi Min Mini : g: ng: ing: InitCap nonNum 0 no no no no no no xmlBullet_no xmlBold_no xmlItalic_no xmlFontSize_normal xmlBeginLine_left xmlPara_new unknown
Practical|||Machine|||Learning|||Tools|||and|||Techniques. normal noYear noLongAuthorLine period TOKEN-Practical P Pr Pra Prac l al cal ical InitCap nonNum 0 no no no no no no TOKEN-Machine M Ma Mac Mach e ne ine hine InitCap nonNum 0 no no no no no no TOKEN-Techniques. T Te Tec Tech . s. es. ues. InitCap nonNum 0 no no no no no no xmlBullet_no xmlBold_no xmlItalic_yes xmlFontSize_normal xmlBeginLine_normal xmlPara_continue unknown
Morgan|||Kaufmann,|||2nd|||edition. short noYear noLongAuthorLine period TOKEN-Morgan M Mo Mor Morg n an gan rgan InitCap nonNum 39 maleName femaleName lastName no no publisherName TOKEN-Kaufmann, K Ka Kau Kauf , n, nn, ann, InitCap nonNum 36 no no lastName no no publisherName TOKEN-edition. e ed edi edit . n. on. ion. others nonNum 0 no no no no no no xmlBullet_no xmlBold_no xmlItalic_no xmlFontSize_normal xmlBeginLine_normal xmlPara_continue unknown
135 normal noYear noLongAuthorLine other TOKEN-135 1 13 135 135 5 35 135 135 others 3dig 0 no no no no no no TOKEN-EMPTY E EM EMP EMPT Y TY PTY MPTY AllCap nonNum 0 no no no no no no TOKEN-135 1 13 135 135 5 35 135 135 others 3dig 0 no no no no no no xmlBullet_no xmlBold_no xmlItalic_no xmlFontSize_normal xmlBeginLine_normal xmlPara_new unknown
